event_id,name,year,date_raw,format,location,weight,notes
2013,Midnight Flag - Operation BACKSLASH,2024,"27 April, 13:00 PDT — 28 April 2024, 00:00 PDT",Jeopardy,Online,37,N/A
2014,AirOverflow CTF - 2024,2024,"27 April, 05:00 PDT — 28 April 2024, 13:00 PDT",Jeopardy,Online,25,N/A
2015,THJCC CTF,2024,"27 April, 01:00 PDT — 28 April 2024, 13:00 PDT",Jeopardy,Online,25,N/A
2016,UrchinSec Tanzania National CTF MMXXIV,2024,"27 April, 00:30 PDT — 28 April 2024, 12:30 PDT",Jeopardy,Online,25,N/A
2017,HACKTHEON SEJONG 2024 Preliminaries,2024,"26 April, 17:00 PDT — 27 April 2024, 02:00 PDT",Jeopardy,Online,0,N/A
2018,Dreamhack Invitational Quals 2024,2024,"26 April, 17:00 PDT — 27 April 2024, 17:00 PDT",Jeopardy,Online,0,N/A
2019,UMDCTF 2024,2024,"26 April, 15:00 PDT — 28 April 2024, 15:00 PDT",Jeopardy,Online,48.92,N/A
2020,SpringForwardCTF,2024,"26 April, 14:00 PDT — 28 April 2024, 14:00 PDT",Jeopardy,Online,22.4,N/A
2021,Insomni'hack 2024,2024,"26 April, 09:30 PDT — 26 April 2024, 20:00 PDT",Jeopardy,On-site,33.4,N/A
2022,cr3 CTF 2024,2024,"26 April, 06:00 PDT — 27 April 2024, 18:00 PDT",Jeopardy,Online,23.96,N/A
2023,D^3CTF 2024,2024,"26 April, 05:00 PDT — 28 April 2024, 05:00 PDT",Jeopardy,Online,39.4,N/A
2024,Kernel Kombat,2024,"24 April, 05:30 PDT — 24 April 2024, 11:30 PDT",Jeopardy,Online,0,N/A
2025,THJCC CTF,2024,"22 April, 19:01 PDT — 22 April 2024, 19:01 PDT",Jeopardy,Online,0,N/A
2026,openECSC 2024 - Round 2,2024,"22 April, 03:00 PDT — 28 April 2024, 15:00 PDT",Jeopardy,Online,0,N/A
2027,DawgCTF 2024,2024,"20 April, 09:00 PDT — 21 April 2024, 16:00 PDT",Jeopardy,Online,46.57,N/A
2028,Challenge the Cyber - Cyber Chef,2024,"20 April, 04:00 PDT — 20 April 2024, 10:00 PDT",Jeopardy,On-site,0,N/A
2029,Midnight Sun CTF 2024 Quals,2024,"20 April, 03:00 PDT — 21 April 2024, 03:00 PDT",Jeopardy,Online,35.74,N/A
2030,Grey Cat The Flag 2024 Qualifiers,2024,"19 April, 21:00 PDT — 20 April 2024, 21:00 PDT",Jeopardy,Online,22.46,N/A
2031,Nexus Elites CTF,2024,"19 April, 21:00 PDT — 20 April 2024, 21:00 PDT",Jeopardy,Online,0,N/A
2032,AVSS Contest 2024,2024,"19 April, 19:00 PDT — 21 April 2024, 19:00 PDT",Jeopardy,Online,25,N/A
2033,CPCTF 2024,2024,"19 April, 18:00 PDT — 21 April 2024, 00:00 PDT",Jeopardy,Online,0,N/A
2034,UMassCTF 2024,2024,"19 April, 15:00 PDT — 21 April 2024, 15:00 PDT",Jeopardy,Online,43.1,N/A
2035,CTF@CIT 2024,2024,"19 April, 14:00 PDT — 21 April 2024, 12:00 PDT",Jeopardy,Online,24.57,N/A
2036,SpartanCTF 2024,2024,"17 April, 09:00 PDT — 21 April 2024, 22:00 PDT",Jeopardy,Online,0,N/A
2037,Incognito 5.0,2024,"16 April, 03:00 PDT — 16 April 2024, 15:00 PDT",Jeopardy,Online,21.95,N/A
2038,Wayne State University - CTF24,2024,"13 April, 06:00 PDT — 13 April 2024, 14:00 PDT",Jeopardy,On-site,0,N/A
2039,CybHackCTF 2024 Spring,2024,"13 April, 02:00 PDT — 14 April 2024, 02:00 PDT",Jeopardy,Online,0,Academic teams only
2040,b01lers CTF 2024,2024,"12 April, 16:00 PDT — 14 April 2024, 16:00 PDT",Jeopardy,Online,30.8,N/A
2041,Space Heroes 2024,2024,"12 April, 15:00 PDT — 14 April 2024, 15:00 PDT",Jeopardy,Online,24.5,N/A
2042,PlaidCTF 2024,2024,"12 April, 14:00 PDT — 14 April 2024, 14:00 PDT",Jeopardy,Online,95.19,N/A
2043,ShunyaCTF Aarambha,2024,"12 April, 09:30 PDT — 13 April 2024, 21:30 PDT",Jeopardy,Online,24.27,N/A
2044,HackPack CTF 2024 - LLM edition,2024,"12 April, 09:00 PDT — 13 April 2024, 08:59 PDT",Jeopardy,Online,32.71,N/A
2045,24@CTF,2024,"06 April, 08:30 PDT — 07 April 2024, 09:30 PDT",Jeopardy,Online,0,N/A
2046,THCon 2k24 CTF,2024,"06 April, 03:00 PDT — 08 April 2024, 03:00 PDT",Jeopardy,Online,23.65,N/A
2047,DamCTF 2024,2024,"05 April, 17:00 PDT — 07 April 2024, 17:00 PDT",Jeopardy,Online,47.75,N/A
2048,SwampCTF 2024,2024,"05 April, 15:00 PDT — 07 April 2024, 15:00 PDT",Jeopardy,Online,40.4,N/A
2049,TAMUctf 2024,2024,"05 April, 15:00 PDT — 07 April 2024, 15:00 PDT",Jeopardy,Online,48.25,N/A
2050,GEEK CTF 2024,2024,"05 April, 13:00 PDT — 14 April 2024, 13:00 PDT",Jeopardy,Online,0,N/A
2051,RITSEC CTF 2024,2024,"05 April, 09:00 PDT — 07 April 2024, 09:00 PDT",Jeopardy,Online,26.98,N/A
2052,AmateursCTF 2024,2024,"05 April, 07:00 PDT — 09 April 2024, 20:00 PDT",Jeopardy,Online,24.54,N/A
2053,BelkaCTF #6,2024,"05 April, 06:00 PDT — 07 April 2024, 06:00 PDT",Jeopardy,Online,0,N/A
2054,GREP CTF 2.0 - Apogee '24,2024,"05 April, 05:00 PDT — 06 April 2024, 17:00 PDT",Jeopardy,Online,0,N/A
2055,UNbreakable International 2024 - Team Phase,2024,"05 April, 03:00 PDT — 07 April 2024, 03:00 PDT",Jeopardy,Online,24.82,N/A
2056,HTBLuVA Villach CTF 2024,2024,"05 April, 02:00 PDT — 05 April 2024, 08:00 PDT",Jeopardy,On-site,0,N/A
2057,VolgaCTF 2024 Qualifier,2024,"30 March, 08:00 PDT — 31 March 2024, 08:00 PDT",Jeopardy,Online,35.91,N/A
2058,SummitCTF 2024,2024,"30 March, 06:00 PDT — 31 March 2024, 13:00 PDT",Hack-Quest,On-site,0,N/A
2059,CursedCTF 2024 Quals,2024,"29 March, 17:00 PDT — 31 March 2024, 17:00 PDT",Jeopardy,Online,19.5,N/A
2060,UTCTF 2024,2024,"29 March, 16:00 PDT — 31 March 2024, 16:00 PDT",Jeopardy,Online,48,N/A
2061,HACKFEST'8 QUALS,2024,"23 March, 12:00 PDT — 24 March 2024, 07:00 PDT",Jeopardy,Online,21,N/A
2062,JerseyCTF IV,2024,"23 March, 09:00 PDT — 24 March 2024, 09:00 PDT",Jeopardy,Online,21.26,N/A
2063,Texas Security Awareness Week 2024,2024,"23 March, 08:00 PDT — 24 March 2024, 15:00 PDT",Jeopardy,Online,23.89,N/A
2064,Undutmaning 2024,2024,"23 March, 05:00 PDT — 23 March 2024, 13:00 PDT",Jeopardy,Online,24.5,N/A
2065,ZeroDays CTF,2024,"23 March, 03:00 PDT — 23 March 2024, 10:00 PDT",Jeopardy,On-site,25,N/A
2066,LINE CTF 2024,2024,"22 March, 17:00 PDT — 23 March 2024, 17:00 PDT",Jeopardy,Online,49.1,N/A
2067,JUST CTF 2024 Quals,2024,"22 March, 11:00 PDT — 22 March 2024, 19:00 PDT",Jeopardy,On-site,0,N/A
2068,UNbreakable International 2024 - Individual Phase,2024,"22 March, 03:00 PDT — 24 March 2024, 03:00 PDT",Jeopardy,Online,25,N/A
2069,ApoorvCTF,2024,"21 March, 23:30 PDT — 23 March 2024, 23:30 PDT",Jeopardy,Online,0,N/A
2070,openECSC 2024 - Round 1,2024,"18 March, 03:00 PDT — 24 March 2024, 15:00 PDT",Jeopardy,Online,0,N/A
2071,Snowfort 2024,2024,"16 March, 08:00 PDT — 16 March 2024, 16:00 PDT",Attack-Defense,Online,21.25,N/A
2072,TuxCTF V1,2024,"16 March, 02:00 PDT — 16 March 2024, 07:00 PDT",Jeopardy,On-site,0,N/A
2073,XCTF-DubheCTF 2024,2024,"15 March, 18:00 PDT — 17 March 2024, 18:00 PDT",Jeopardy,Online,0,N/A
2074,Ethernaut CTF 2024,2024,"15 March, 17:00 PDT — 17 March 2024, 17:00 PDT",Jeopardy,Online,0,N/A
2075,WolvCTF 2024,2024,"15 March, 16:00 PDT — 17 March 2024, 16:00 PDT",Jeopardy,Online,35.25,N/A
2076,1753CTF 2024,2024,"15 March, 14:00 PDT — 16 March 2024, 14:00 PDT",Jeopardy,Online,25,N/A
2077,KalmarCTF 2024,2024,"15 March, 10:00 PDT — 17 March 2024, 10:00 PDT",Jeopardy,Online,24.21,N/A
2078,Nullcon Berlin HackIM 2024 CTF,2024,"14 March, 02:30 PDT — 15 March 2024, 04:00 PDT",Jeopardy,On-site,20,N/A
2079,Cyber Apocalypse 2024: Hacker Royale,2024,"09 March, 05:00 PST — 13 March 2024, 05:59 PDT",Jeopardy,Online,25,N/A
2080,WxMCTF 2024,2024,"08 March, 16:00 PST — 10 March 2024, 16:00 PDT",Jeopardy,Online,23.59,N/A
2081,vikeCTF 2024,2024,"08 March, 16:00 PST — 10 March 2024, 17:00 PDT",Jeopardy,Online,23.64,N/A
2082,HSCCTF 2024,2024,"08 March, 13:00 PST — 10 March 2024, 14:00 PDT",Jeopardy,Online,0,N/A
2083,HackDay 2024 - Finals,2024,"08 March, 10:00 PST — 09 March 2024, 10:00 PST",Jeopardy,On-site,0,N/A
2084,Shakti CTF 2024,2024,"08 March, 04:30 PST — 09 March 2024, 04:30 PST",Jeopardy,Online,24.1,N/A
2085,Pearl CTF,2024,"08 March, 04:00 PST — 09 March 2024, 15:59 PST",Jeopardy,Online,23.95,N/A
2086,@Hack 2024,2024,"02 March, 00:00 PST — 03 March 2024, 09:00 PST",Jeopardy,On-site,0,N/A
2087,GCC CTF 2024,2024,"01 March, 12:00 PST — 03 March 2024, 12:00 PST",Jeopardy,Online,24.93,N/A
2088,osu!gaming CTF 2024,2024,"01 March, 09:00 PST — 03 March 2024, 09:00 PST",Jeopardy,Online,23.84,N/A
2089,Jeanne d'Hack CTF 2024,2024,"01 March, 05:30 PST — 02 March 2024, 08:00 PST",Jeopardy,Online,0,N/A
2090,VishwaCTF 2024,2024,"01 March, 02:30 PST — 03 March 2024, 02:29 PST",Jeopardy,Online,33.43,N/A
2091,WEC CTF,2024,"24 Feb., 04:30 PST — 25 Feb. 2024, 04:30 PST",Jeopardy,Online,0,N/A
2092,bi0sCTF 2024,2024,"24 Feb., 04:00 PST — 25 Feb. 2024, 16:00 PST",Jeopardy,Online,79.83,N/A
2093,BraekerCTF,2024,"23 Feb., 04:00 PST — 24 Feb. 2024, 08:00 PST",Jeopardy,Online,24.72,N/A
2094,BroncoCTF 2024,2024,"17 Feb., 11:00 PST — 18 Feb. 2024, 11:00 PST",Jeopardy,Online,22.51,N/A
2095,LA CTF 2024,2024,"16 Feb., 20:00 PST — 18 Feb. 2024, 14:00 PST",Jeopardy,Online,24.93,N/A
2096,Pragyan CTF 2024,2024,"16 Feb., 06:30 PST — 17 Feb. 2024, 06:30 PST",Jeopardy,Online,2.8,N/A
2097,SAIBORG | Elite Hacking Competition | Edition #1 | 16/Feb/2024,2024,"15 Feb., 20:00 PST — 16 Feb. 2024, 02:30 PST",Hack-Quest,On-site,0,N/A
2098,BITSCTF 2024,2024,"15 Feb., 10:30 PST — 17 Feb. 2024, 10:30 PST",Jeopardy,Online,21.81,N/A
2099,Ugra CTF Quals 2024,2024,"09 Feb., 23:00 PST — 11 Feb. 2024, 11:00 PST",Jeopardy,Online,25,N/A
2100,GoldCTF 2024,2024,"09 Feb., 23:00 PST — 10 Feb. 2024, 07:00 PST",Attack-Defense,Online,24.93,N/A
2101,0xL4ugh CTF 2024,2024,"09 Feb., 05:00 PST — 10 Feb. 2024, 05:00 PST",Jeopardy,Online,25,N/A
2102,Bearcat CTF 2024,2024,"03 Feb., 11:00 PST — 04 Feb. 2024, 11:00 PST",Jeopardy,Online,0,Academic teams only
2103,ESCAPE CTF Final,2024,"03 Feb., 04:00 PST — 03 Feb. 2024, 13:30 PST",Jeopardy,Online,9.64,N/A
2104,L3HCTF 2024,2024,"02 Feb., 17:00 PST — 04 Feb. 2024, 17:00 PST",Jeopardy,Online,23.5,N/A
2105,DiceCTF 2024 Quals,2024,"02 Feb., 13:00 PST — 04 Feb. 2024, 13:00 PST",Jeopardy,Online,54.4,N/A
2106,ISSessions Espionage CTF,2024,"27 Jan., 06:00 PST — 28 Jan. 2024, 14:00 PST",Jeopardy,Online,0,N/A
2107,TetCTF 2024,2024,"26 Jan., 16:00 PST — 28 Jan. 2024, 16:00 PST",Jeopardy,Online,74.41,N/A
2108,RCS CTF 24,2024,"26 Jan., 03:30 PST — 27 Jan. 2024, 00:30 PST",Jeopardy,On-site,0,N/A
2109,Real World CTF 6th,2024,"26 Jan., 03:00 PST — 28 Jan. 2024, 03:00 PST",Jeopardy,Online,97.04,N/A
2110,4N0NYM0US3 2024,2024,"20 Jan., 21:04 PST — 20 Jan. 2024, 21:04 PST",Jeopardy,Online,25,N/A
2111,Mapna CTF 2024,2024,"20 Jan., 07:00 PST — 21 Jan. 2024, 07:00 PST",Jeopardy,Online,24.59,N/A
2112,KnightCTF 2024,2024,"20 Jan., 07:00 PST — 21 Jan. 2024, 07:00 PST",Jeopardy,Online,6.65,N/A
2113,Insomni'hack teaser 2024,2024,"20 Jan., 01:00 PST — 21 Jan. 2024, 01:00 PST",Jeopardy,Online,32,N/A
2114,HKUST Firebird CTF Competition 2024,2024,"19 Jan., 18:00 PST — 21 Jan. 2024, 06:00 PST",Jeopardy,Online,0,N/A
2115,HackDay 2024 - Qualifications,2024,"15 Jan., 12:00 PST — 21 Jan. 2024, 12:00 PST",Jeopardy,Online,0,N/A
2116,UofTCTF 2024,2024,"13 Jan., 09:00 PST — 14 Jan. 2024, 20:59 PST",Jeopardy,Online,23.9,N/A
2117,IrisCTF 2024,2024,"05 Jan., 16:00 PST — 07 Jan. 2024, 16:00 PST",Jeopardy,Online,24.59,N/A
2118,Shaastra CTF '24,2024,"04 Jan., 00:30 PST — 04 Jan. 2024, 02:30 PST",Jeopardy,Online,0,N/A
2119,hxp 39C3 CTF,2025,"27 Dec., 12:00 PST — 29 Dec. 2025, 12:00 PST",Jeopardy,Online,98.14,N/A
2120,ASIS CTF Finals 2025,2025,"27 Dec., 06:00 PST — 28 Dec. 2025, 06:00 PST",Jeopardy,Online,100,N/A
2121,MetaCTF December 2025 Flash CTF,2025,"20 Dec., 09:00 PST — 20 Dec. 2025, 12:00 PST",Jeopardy,Online,0,N/A
2122,TSG CTF 2025,2025,"19 Dec., 23:00 PST — 20 Dec. 2025, 23:00 PST",Jeopardy,Online,25,N/A
2123,0CTF 2025,2025,"19 Dec., 16:00 PST — 21 Dec. 2025, 16:00 PST",Jeopardy,Online,96.88,N/A
2124,HKCERT CTF 2025 (Qualifying Round),2025,"19 Dec., 00:00 PST — 21 Dec. 2025, 00:00 PST",Jeopardy,Online,83.21,N/A
2125,BSides Algiers 2025,2025,"18 Dec., 11:00 PST — 19 Dec. 2025, 23:00 PST",Jeopardy,Online,22.9,N/A
2126,SecurITy Challenge - VianuCTF 2025,2025,"15 Dec., 23:30 PST — 16 Dec. 2025, 06:30 PST",Jeopardy,Online,0,N/A
2127,Cybercoliseum IV,2025,"12 Dec., 23:00 PST — 13 Dec. 2025, 23:00 PST",Jeopardy,Online,0,N/A
2128,SECCON CTF 14 Quals,2025,"12 Dec., 21:00 PST — 13 Dec. 2025, 21:00 PST",Jeopardy,Online,100,N/A
2129,niteCTF 2025,2025,"12 Dec., 04:00 PST — 14 Dec. 2025, 04:00 PST",Jeopardy,Online,39.87,N/A
2130,NexHunt CTF,2025,"11 Dec., 10:00 PST — 13 Dec. 2025, 02:00 PST",Jeopardy,Online,23.73,N/A
2131,BackdoorCTF 2025,2025,"06 Dec., 04:00 PST — 08 Dec. 2025, 04:00 PST",Jeopardy,Online,71.35,N/A
2132,WannaGame Championship 2025,2025,"05 Dec., 17:00 PST — 07 Dec. 2025, 17:00 PST",Jeopardy,Online,29,N/A
2133,CyKor CTF 2025,2025,"05 Dec., 17:00 PST — 06 Dec. 2025, 17:00 PST",Jeopardy,Online,25,N/A
2134,VuwCTF 2025,2025,"05 Dec., 13:00 PST — 06 Dec. 2025, 20:00 PST",Jeopardy,Online,25,N/A
2135,Null CTF 2025,2025,"05 Dec., 07:00 PST — 07 Dec. 2025, 07:00 PST",Jeopardy,Online,25,N/A
2136,P3rf3ctr00t CTF 2025,2025,"05 Dec., 07:00 PST — 07 Dec. 2025, 07:00 PST",Jeopardy,Online,24.4,N/A
2137,Metared Argentina 2025,2025,"04 Dec., 04:00 PST — 05 Dec. 2025, 04:00 PST",Jeopardy,Online,0,N/A
2138,BlackHat MEA CTF Final 2025,2025,"02 Dec., 00:00 PST — 04 Dec. 2025, 07:00 PST",Jeopardy,In-person,22.5,Prequalified teams only
2139,Advent of CTF 2025,2025,"01 Dec., 17:00 PST — 31 Dec. 2025, 20:59 PST",Jeopardy,Online,0,N/A
2140,m0leCon 2026 Beginner CTF,2025,"29 Nov., 05:00 PST — 29 Nov. 2025, 10:00 PST",Jeopardy,Online,0,N/A
2141,Haix-la-Chapelle 2025,2025,"29 Nov., 01:00 PST — 30 Nov. 2025, 01:00 PST",Jeopardy,Online,24.07,N/A
2142,WP CTF 2025,2025,"29 Nov., 00:00 PST — 29 Nov. 2025, 08:00 PST",Jeopardy,In-person,0,N/A
2143,HeroCTF v7,2025,"28 Nov., 12:00 PST — 30 Nov. 2025, 14:00 PST",Jeopardy,Online,65,N/A
2144,LakeCTF Quals 25-26,2025,"28 Nov., 10:00 PST — 29 Nov. 2025, 10:00 PST",Jeopardy,Online,45,N/A
2145,2025 Qiangwang Challenge on Cyber Mimic Defense Finals,2025,"25 Nov., 20:00 PST — 28 Nov. 2025, 20:00 PST",Jeopardy,In-person,25,N/A
2146,Infosec University Hackathon 2025,2025,"22 Nov., 18:00 PST — 22 Nov. 2025, 23:00 PST",Jeopardy,Online,0,N/A
2147,GlacierCTF 2025,2025,"22 Nov., 10:00 PST — 23 Nov. 2025, 10:00 PST",Jeopardy,Online,52.57,N/A
2148,CyberSci Regional Qualifiers 2025-26,2025,"22 Nov., 07:00 PST — 22 Nov. 2025, 14:00 PST",Jeopardy,In-person,25,N/A
2149,CTFZone 2025 Final,2025,"22 Nov., 01:00 PST — 22 Nov. 2025, 09:00 PST",Attack-Defense,Online,96.9,N/A
2150,sknbCTF 2025,2025,"21 Nov., 19:00 PST — 22 Nov. 2025, 19:00 PST",Jeopardy,Online,24.68,N/A
2151,PatriotCTF 2025,2025,"21 Nov., 10:00 PST — 23 Nov. 2025, 10:00 PST",Jeopardy,Online,42.42,N/A
2152,MetaCTF November 2025 Flash CTF,2025,"20 Nov., 14:00 PST — 20 Nov. 2025, 16:00 PST",Jeopardy,Online,0,N/A
2153,Hardwear.io NL 2025 Hardware CTF,2025,"20 Nov., 01:00 PST — 21 Nov. 2025, 04:50 PST",Jeopardy,In-person,0,N/A
2154,snakeCTF 2025 Finals,2025,"20 Nov., 00:00 PST — 23 Nov. 2025, 05:00 PST",Jeopardy,In-person,21,N/A
2155,Ukrainian National CTF,2025,"19 Nov., 16:00 PST — 30 Nov. 2025, 16:00 PST",Hack-Quest,Online,0,N/A
2156,M*CTF 2025 Quals,2025,"16 Nov., 01:00 PST — 17 Nov. 2025, 01:00 PST",Jeopardy,Online,45.64,N/A
2157,PwnSec CTF 2025,2025,"15 Nov., 07:00 PST — 16 Nov. 2025, 07:00 PST",Jeopardy,Online,23.92,N/A
2158,Crate-CTF 2025,2025,"15 Nov., 05:00 PST — 15 Nov. 2025, 13:00 PST",Jeopardy,Online,25,N/A
2159,Platypwn 2025,2025,"15 Nov., 01:00 PST — 16 Nov. 2025, 13:00 PST",Jeopardy,Online,33.29,N/A
2160,TU Delft CTF 2025,2025,"15 Nov., 00:00 PST — 15 Nov. 2025, 08:00 PST",Jeopardy,In-person,0,N/A
2161,RCTF 2025,2025,"14 Nov., 18:00 PST — 16 Nov. 2025, 18:00 PST",Jeopardy,Online,41.75,N/A
2162,Layer7 CTF 2025,2025,"14 Nov., 17:00 PST — 15 Nov. 2025, 17:00 PST",Jeopardy,Online,0,N/A
2163,Guardians of the TI,2025,"14 Nov., 01:00 PST — 14 Nov. 2025, 09:00 PST",Jeopardy,Online,0,N/A
2164,AmateursCTF 2025,2025,"13 Nov., 16:00 PST — 17 Nov. 2025, 16:00 PST",Jeopardy,Online,35.58,N/A
2165,POC CTF Final 2025,2025,"13 Nov., 15:00 PST — 13 Nov. 2025, 22:00 PST",Jeopardy,In-person,0,N/A
2166,RootCipher,2025,"09 Nov., 05:00 PST — 09 Nov. 2025, 10:00 PST",Jeopardy,Online,0,N/A
2167,M*CTF 2025 Junior Quals,2025,"09 Nov., 01:00 PST — 09 Nov. 2025, 13:00 PST",Jeopardy,Online,36,N/A
2168,Cryovault Finals,2025,"09 Nov., 00:00 PST — 09 Nov. 2025, 09:00 PST",Jeopardy,In-person,0,N/A
2169,saarCTF 2025,2025,"08 Nov., 05:00 PST — 08 Nov. 2025, 14:00 PST",Attack-Defense,Online,97.22,N/A
2170,Equinor CTF 2025,2025,"08 Nov., 01:00 PST — 08 Nov. 2025, 11:00 PST",Jeopardy,In-person,37,N/A
2171,BuckeyeCTF 2025,2025,"07 Nov., 17:00 PST — 09 Nov. 2025, 17:00 PST",Jeopardy,Online,50,N/A
2172,Infobahn CTF 2025,2025,"07 Nov., 09:00 PST — 09 Nov. 2025, 09:00 PST",Jeopardy,Online,25,N/A
2173,CTF@AC - Finals,2025,"07 Nov., 07:00 PST — 09 Nov. 2025, 01:00 PST",Jeopardy,In-person,25,N/A
2174,CSCTF 2025,2025,"07 Nov., 04:00 PST — 09 Nov. 2025, 04:00 PST",Jeopardy,Online,0,N/A
2175,CSAW CTF Final Round 2025,2025,"06 Nov., 09:00 PST — 07 Nov. 2025, 21:00 PST",Jeopardy,In-person,25,N/A
2176,Ctrl+Space CTF Finals,2025,"04 Nov., 01:00 PST — 06 Nov. 2025, 03:00 PST",Jeopardy,In-person,25,Prequalified teams only
2177,Russian CTF Cup 2025 Qualifier,2025,"02 Nov., 01:00 PST — 03 Nov. 2025, 01:00 PST",Jeopardy,Online,35.29,N/A
2178,N1CTF 2025,2025,"01 Nov., 05:00 PDT — 02 Nov. 2025, 04:00 PST",Jeopardy,Online,94.5,N/A
2179,Cryovault Quals,2025,"31 Oct., 23:30 PDT — 01 Nov. 2025, 23:30 PDT",Jeopardy,Online,0,N/A
2180,Hackloween 2025,2025,"31 Oct., 19:00 PDT — 01 Nov. 2025, 19:00 PDT",Jeopardy,Online,0,N/A
2181,Haunted Pumpkin CTF '25,2025,"31 Oct., 10:00 PDT — 01 Nov. 2025, 15:59 PDT",Jeopardy,Online,0,N/A
2182,V1t CTF 2025,2025,"31 Oct., 06:00 PDT — 02 Nov. 2025, 05:00 PST",Jeopardy,Online,22.11,N/A
2183,ZeroDay CTF 2025,2025,"30 Oct., 06:00 PDT — 31 Oct. 2025, 06:00 PDT",Jeopardy,Online,0,N/A
2184,PH03N1X V1P3R N0V4 CTF,2025,"29 Oct., 03:00 PDT — 31 Oct. 2025, 10:00 PDT",Jeopardy,In-person,0,N/A
2185,Iran Tech Olympics Hardware Security 2025,2025,"28 Oct., 23:30 PDT — 29 Oct. 2025, 11:30 PDT",Jeopardy,In-person,25,N/A
2186,CipherHunt 2.0,2025,"28 Oct., 02:30 PDT — 29 Oct. 2025, 07:30 PDT",Jeopardy,In-person,0,N/A
2187,Iran Tech Olympics Speed-Run CTF 2025,2025,"27 Oct., 23:30 PDT — 27 Oct. 2025, 23:30 PDT",Jeopardy,In-person,0,N/A
2188,Iran Tech Olympics Attack-Defense 2025,2025,"26 Oct., 23:30 PDT — 27 Oct. 2025, 11:30 PDT",Attack-Defense,In-person,25,N/A
2189,AltayCTF 2025,2025,"26 Oct., 03:00 PDT — 26 Oct. 2025, 12:00 PDT",Attack-Defense,In-person,25,N/A
2190,SAS CTF 2025 Finals,2025,"25 Oct., 20:00 PDT — 26 Oct. 2025, 07:00 PDT",Attack-Defense,In-person,25,N/A
2191,DEADFACE CTF 2025,2025,"25 Oct., 07:00 PDT — 26 Oct. 2025, 17:00 PDT",Jeopardy,Online,35.39,N/A
2192,osu!gaming CTF 2025,2025,"24 Oct., 19:00 PDT — 26 Oct. 2025, 19:00 PDT",Jeopardy,Online,21.87,N/A
2193,2025 Qiangwang Challenge on Cyber Mimic Defense Qualification,2025,"24 Oct., 18:00 PDT — 25 Oct. 2025, 18:00 PDT",Jeopardy,Online,0,N/A
2194,RSTCON 2025 CTF,2025,"24 Oct., 12:00 PDT — 26 Oct. 2025, 07:00 PDT",Jeopardy,Online,24,N/A
2195,m0leCon CTF 2026 Teaser,2025,"24 Oct., 10:00 PDT — 25 Oct. 2025, 10:00 PDT",Jeopardy,Online,100,N/A
2196,Web Arena,2025,"18 Oct., 05:30 PDT — 19 Oct. 2025, 05:30 PDT",Jeopardy,Online,0,N/A
2197,OmniCTF - 2025 - Individuals,2025,"18 Oct., 00:00 PDT — 18 Oct. 2025, 06:00 PDT",Jeopardy,In-person,0,N/A
2198,H7CTF 2025,2025,"17 Oct., 20:30 PDT — 19 Oct. 2025, 08:30 PDT",Jeopardy,Online,22.56,N/A
2199,LINE CTF 2025,2025,"17 Oct., 17:00 PDT — 18 Oct. 2025, 17:00 PDT",Jeopardy,Online,66.5,N/A
2200,Hack.lu CTF 2025,2025,"17 Oct., 11:00 PDT — 19 Oct. 2025, 11:00 PDT",Jeopardy,Online,98.02,N/A
2201,HITCON Cyber Range 2025 Final,2025,"16 Oct., 18:00 PDT — 17 Oct. 2025, 03:00 PDT",Jeopardy,In-person,0,N/A
2202,Hackfest CTF 2025,2025,"16 Oct., 12:30 PDT — 17 Oct. 2025, 12:30 PDT",Jeopardy,In-person,0,N/A
2203,QnQSec CTF 2025,2025,"16 Oct., 11:00 PDT — 19 Oct. 2025, 11:00 PDT",Jeopardy,Online,24.75,N/A
2204,GaianSpace CTF 2025,2025,"13 Oct., 07:00 PDT — 13 Oct. 2025, 07:30 PDT",Jeopardy,Online,0,N/A
2205,POC CTF Qualification 2025,2025,"12 Oct., 03:00 PDT — 13 Oct. 2025, 03:00 PDT",Jeopardy,Online,0,N/A
2206,QUESTCON CTF 2025,2025,"11 Oct., 02:00 PDT — 12 Oct. 2025, 02:00 PDT",Jeopardy,Online,26.5,N/A
2207,PermCTF 2025,2025,"10 Oct., 21:30 PDT — 11 Oct. 2025, 07:00 PDT",Jeopardy,Online,0,N/A
2208,EnigmaXplore 3.0,2025,"10 Oct., 05:30 PDT — 10 Oct. 2025, 17:30 PDT",Jeopardy,Online,24.58,N/A
2209,ECW Online Qualifiers,2025,"08 Oct., 05:00 PDT — 22 Oct. 2025, 07:00 PDT",Jeopardy,Online,0,N/A
2210,Standoff Cyberbattle 16,2025,"05 Oct., 23:00 PDT — 08 Oct. 2025, 08:00 PDT",Attack-Defense,Online,0,N/A
2211,Securinets CTF Quals 2025,2025,"04 Oct., 06:00 PDT — 05 Oct. 2025, 14:00 PDT",Jeopardy,Online,70.5,N/A
2212,CRAC CTF - Cloud and IAM CTF,2025,"04 Oct., 01:30 PDT — 04 Oct. 2025, 04:30 PDT",Jeopardy,Online,0,N/A
2213,COMPFEST CTF 2025,2025,"03 Oct., 19:00 PDT — 04 Oct. 2025, 19:00 PDT",Jeopardy,Online,64,N/A
2214,jailCTF 2025,2025,"03 Oct., 13:00 PDT — 06 Oct. 2025, 13:00 PDT",Jeopardy,Online,24.88,N/A
